Colpitti Ck
STN	Date/Time       	PREC_HR_TTL_VAL	PREC_HR_TTL_VAL_QC	PREC_HR_TTL_VAL_Note	PREC_BEST_HR_TTL	PREC_BEST_HR_TTL_QC	PREC_BEST_HR_TTL_Note	TEMP_INST_VAL	TEMP_INST_VAL_QC	TEMP_INST_VAL_Note	SWE_INST_VAL	SWE_INST_VAL_QC	SWE_INST_VAL_Note	
CPI	2020/10/03 16:30	+	+	+	+	+	+	11.8	190	+	2.0	190	+	
CPI	2020/10/03 16:45	+	+	+	+	+	+	11.2	190	+	2.0	190	+	
CPI	2020/10/03 17:00	0.2	50	+	0.2	50	+	10.5	190	+	2.0	190	+	
CPI	2020/10/03 17:15	+	+	+	+	+	+	10.6	190	+	2.0	190	+	
CPI	2020/10/03 17:30	+	+	+	+	+	+	10.2	190	+	1.0	190	+	
CPI	2020/10/03 17:45	+	+	+	+	+	+	10.4	190	+	1.0	190	+	
CPI	2020/10/03 18:00	0.0	50	+	0.0	50	+	10.4	190	+	1.0	190	+	
CPI	2020/10/03 18:15	+	+	+	+	+	+	9.8	190	+	1.0	190	+	
CPI	2020/10/03 18:30	+	+	+	+	+	+	9.8	190	+	1.0	190	+	
CPI	2020/10/03 18:45	+	+	+	+	+	+	10.3	190	+	1.0	190	+	
CPI	2020/10/03 19:00	0.2	50	+	0.2	50	+	10.5	190	+	0.0	190	+	
CPI	2020/10/03 19:15	+	+	+	+	+	+	9.6	190	+	0.0	190	+	
CPI	2020/10/03 19:30	+	+	+	+	+	+	9.9	190	+	0.0	190	+	
CPI	2020/10/03 19:45	+	+	+	+	+	+	9.8	190	+	0.0	190	+	
CPI	2020/10/03 20:00	0.0	50	+	0.0	50	+	10.1	190	+	0.0	190	+	
CPI	2020/10/03 20:15	+	+	+	+	+	+	10.0	190	+	0.0	190	+	
CPI	2020/10/03 20:30	+	+	+	+	+	+	10.0	190	+	0.0	190	+	
CPI	2020/10/03 20:45	+	+	+	+	+	+	9.7	190	+	0.0	190	+	
CPI	2020/10/03 21:00	0.1	50	+	0.1	50	+	9.8	190	+	0.0	190	+	
CPI	2020/10/03 21:15	+	+	+	+	+	+	9.5	190	+	0.0	190	+	
CPI	2020/10/03 21:30	+	+	+	+	+	+	9.5	190	+	0.0	190	+	
CPI	2020/10/03 21:45	+	+	+	+	+	+	9.5	190	+	0.0	190	+	
CPI	2020/10/03 22:00	0.0	50	+	0.0	50	+	9.2	190	+	0.0	190	+	
CPI	2020/10/03 22:15	+	+	+	+	+	+	8.6	190	+	0.0	190	+	
CPI	2020/10/03 22:30	+	+	+	+	+	+	9.3	190	+	0.0	190	+	
CPI	2020/10/03 22:45	+	+	+	+	+	+	9.4	190	+	-1.0	190	+	
CPI	2020/10/03 23:00	0.2	50	+	0.2	50	+	9.1	190	+	-1.0	190	+	
CPI	2020/10/03 23:15	+	+	+	+	+	+	9.5	190	+	-1.0	190	+	
CPI	2020/10/03 23:30	+	+	+	+	+	+	9.5	190	+	-1.0	190	+	
CPI	2020/10/03 23:45	+	+	+	+	+	+	9.8	190	+	-1.0	190	+	
CPI	2020/10/04 00:00	0.0	50	+	0.0	50	+	9.5	190	+	-1.0	190	+	
CPI	2020/10/04 00:15	+	+	+	+	+	+	9.0	190	+	-1.0	190	+	
CPI	2020/10/04 00:30	+	+	+	+	+	+	9.3	190	+	-1.0	190	+	
CPI	2020/10/04 00:45	+	+	+	+	+	+	9.1	190	+	-1.0	190	+	
CPI	2020/10/04 01:00	0.2	50	+	0.2	50	+	8.8	190	+	-1.0	190	+	
CPI	2020/10/04 01:15	+	+	+	+	+	+	8.8	190	+	-1.0	190	+	
CPI	2020/10/04 01:30	+	+	+	+	+	+	8.9	190	+	-1.0	190	+	
CPI	2020/10/04 01:45	+	+	+	+	+	+	9.2	190	+	-1.0	190	+	
CPI	2020/10/04 02:00	0.2	50	+	0.2	50	+	9.1	190	+	-1.0	190	+	
CPI	2020/10/04 02:15	+	+	+	+	+	+	9.0	190	+	-1.0	190	+	
CPI	2020/10/04 02:30	+	+	+	+	+	+	8.6	190	+	-1.0	190	+	
CPI	2020/10/04 02:45	+	+	+	+	+	+	8.5	190	+	-1.0	190	+	
CPI	2020/10/04 03:00	0.2	50	+	0.2	50	+	8.7	190	+	-1.0	190	+	
CPI	2020/10/04 03:15	+	+	+	+	+	+	8.9	190	+	-1.0	190	+	
CPI	2020/10/04 03:30	+	+	+	+	+	+	8.3	190	+	-1.0	190	+	
CPI	2020/10/04 03:45	+	+	+	+	+	+	8.1	190	+	-1.0	190	+	
CPI	2020/10/04 04:00	0.0	50	+	0.0	50	+	8.2	190	+	-1.0	190	+	
CPI	2020/10/04 04:15	+	+	+	+	+	+	8.4	190	+	-1.0	190	+	
CPI	2020/10/04 04:30	+	+	+	+	+	+	8.7	190	+	-1.0	190	+	
CPI	2020/10/04 04:45	+	+	+	+	+	+	9.1	190	+	-1.0	190	+	
CPI	2020/10/04 05:00	0.1	50	+	0.1	50	+	8.8	190	+	-1.0	190	+	
CPI	2020/10/04 05:15	+	+	+	+	+	+	8.5	190	+	-1.0	190	+	
CPI	2020/10/04 05:30	+	+	+	+	+	+	8.0	190	+	-1.0	190	+	
CPI	2020/10/04 05:45	+	+	+	+	+	+	8.4	190	+	-1.0	190	+	
CPI	2020/10/04 06:00	0.1	50	+	0.1	50	+	8.6	190	+	-1.0	190	+	
CPI	2020/10/04 06:15	+	+	+	+	+	+	8.5	190	+	-1.0	190	+	
CPI	2020/10/04 06:30	+	+	+	+	+	+	8.8	190	+	-1.0	190	+	
CPI	2020/10/04 06:45	+	+	+	+	+	+	8.6	190	+	-1.0	190	+	
CPI	2020/10/04 07:00	0.2	50	+	0.2	50	+	8.7	190	+	-1.0	190	+	
CPI	2020/10/04 07:15	+	+	+	+	+	+	9.1	190	+	-1.0	190	+	
CPI	2020/10/04 07:30	+	+	+	+	+	+	9.4	190	+	-1.0	190	+	
CPI	2020/10/04 07:45	+	+	+	+	+	+	8.9	190	+	-1.0	190	+	
CPI	2020/10/04 08:00	0.2	50	+	0.2	50	+	8.8	190	+	-1.0	190	+	
CPI	2020/10/04 08:15	+	+	+	+	+	+	8.5	190	+	-1.0	190	+	
CPI	2020/10/04 08:30	+	+	+	+	+	+	8.3	190	+	-1.0	190	+	
CPI	2020/10/04 08:45	+	+	+	+	+	+	8.4	190	+	-1.0	190	+	
CPI	2020/10/04 09:00	0.3	50	+	0.3	50	+	8.1	190	+	-1.0	190	+	
CPI	2020/10/04 09:15	+	+	+	+	+	+	7.7	190	+	-1.0	190	+	
CPI	2020/10/04 09:30	+	+	+	+	+	+	7.2	190	+	-1.0	190	+	
CPI	2020/10/04 09:45	+	+	+	+	+	+	6.8	190	+	0.0	190	+	
CPI	2020/10/04 10:00	0.5	50	+	0.5	50	+	6.9	190	+	0.0	190	+	
CPI	2020/10/04 10:15	+	+	+	+	+	+	6.9	190	+	0.0	190	+	
CPI	2020/10/04 10:30	+	+	+	+	+	+	6.7	190	+	0.0	190	+	
CPI	2020/10/04 10:45	+	+	+	+	+	+	6.7	190	+	0.0	190	+	
CPI	2020/10/04 11:00	0.7	50	+	0.7	50	+	6.6	190	+	0.0	190	+	
CPI	2020/10/04 11:15	+	+	+	+	+	+	6.3	190	+	0.0	190	+	
CPI	2020/10/04 11:30	+	+	+	+	+	+	6.3	190	+	0.0	190	+	
CPI	2020/10/04 11:45	+	+	+	+	+	+	6.1	190	+	1.0	190	+	
CPI	2020/10/04 12:00	0.9	50	+	0.9	50	+	6.2	190	+	1.0	190	+	
CPI	2020/10/04 12:15	+	+	+	+	+	+	6.5	190	+	0.0	190	+	
CPI	2020/10/04 12:30	+	+	+	+	+	+	6.7	190	+	0.0	190	+	
CPI	2020/10/04 12:45	+	+	+	+	+	+	6.9	190	+	0.0	190	+	
CPI	2020/10/04 13:00	0.2	50	+	0.2	50	+	6.8	190	+	0.0	190	+	
CPI	2020/10/04 13:15	+	+	+	+	+	+	7.2	190	+	0.0	190	+	
CPI	2020/10/04 13:30	+	+	+	+	+	+	6.7	190	+	0.0	190	+	
CPI	2020/10/04 13:45	+	+	+	+	+	+	6.3	190	+	0.0	190	+	
CPI	2020/10/04 14:00	0.1	50	+	0.1	50	+	6.5	190	+	0.0	190	+	
CPI	2020/10/04 14:15	+	+	+	+	+	+	6.3	190	+	0.0	190	+	
CPI	2020/10/04 14:30	+	+	+	+	+	+	6.0	190	+	0.0	190	+	
CPI	2020/10/04 14:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/04 15:00	0.6	50	+	0.6	50	+	5.5	190	+	1.0	190	+	
CPI	2020/10/04 15:15	+	+	+	+	+	+	5.5	190	+	1.0	190	+	
CPI	2020/10/04 15:30	+	+	+	+	+	+	5.5	190	+	1.0	190	+	
CPI	2020/10/04 15:45	+	+	+	+	+	+	6.0	190	+	1.0	190	+	
CPI	2020/10/04 16:00	0.7	50	+	0.7	50	+	5.6	190	+	1.0	190	+	
CPI	2020/10/04 16:15	+	+	+	+	+	+	5.8	190	+	1.0	190	+	
CPI	2020/10/04 16:30	+	+	+	+	+	+	5.7	190	+	1.0	190	+	
CPI	2020/10/04 16:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/04 17:00	0.1	50	+	0.1	50	+	5.7	190	+	0.0	190	+	
CPI	2020/10/04 17:15	+	+	+	+	+	+	5.5	190	+	0.0	190	+	
CPI	2020/10/04 17:30	+	+	+	+	+	+	5.1	190	+	0.0	190	+	
CPI	2020/10/04 17:45	+	+	+	+	+	+	5.5	190	+	0.0	190	+	
CPI	2020/10/04 18:00	0.1	50	+	0.1	50	+	5.5	190	+	0.0	190	+	
CPI	2020/10/04 18:15	+	+	+	+	+	+	5.6	190	+	0.0	190	+	
CPI	2020/10/04 18:30	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/04 18:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/04 19:00	0.4	50	+	0.4	50	+	5.5	190	+	0.0	190	+	
CPI	2020/10/04 19:15	+	+	+	+	+	+	5.4	190	+	0.0	190	+	
CPI	2020/10/04 19:30	+	+	+	+	+	+	5.3	190	+	0.0	190	+	
CPI	2020/10/04 19:45	+	+	+	+	+	+	5.3	190	+	0.0	190	+	
CPI	2020/10/04 20:00	0.1	50	+	0.1	50	+	5.3	190	+	0.0	190	+	
CPI	2020/10/04 20:15	+	+	+	+	+	+	5.2	190	+	0.0	190	+	
CPI	2020/10/04 20:30	+	+	+	+	+	+	5.4	190	+	0.0	190	+	
CPI	2020/10/04 20:45	+	+	+	+	+	+	5.4	190	+	0.0	190	+	
CPI	2020/10/04 21:00	0.1	50	+	0.1	50	+	5.2	190	+	0.0	190	+	
CPI	2020/10/04 21:15	+	+	+	+	+	+	5.1	190	+	0.0	190	+	
CPI	2020/10/04 21:30	+	+	+	+	+	+	5.0	190	+	-1.0	190	+	
CPI	2020/10/04 21:45	+	+	+	+	+	+	5.0	190	+	-1.0	190	+	
CPI	2020/10/04 22:00	0.1	50	+	0.1	50	+	5.0	190	+	-1.0	190	+	
CPI	2020/10/04 22:15	+	+	+	+	+	+	4.8	190	+	-1.0	190	+	
CPI	2020/10/04 22:30	+	+	+	+	+	+	4.6	190	+	0.0	190	+	
CPI	2020/10/04 22:45	+	+	+	+	+	+	4.7	190	+	-1.0	190	+	
CPI	2020/10/04 23:00	0.2	50	+	0.2	50	+	4.5	190	+	-1.0	190	+	
CPI	2020/10/04 23:15	+	+	+	+	+	+	4.5	190	+	-1.0	190	+	
CPI	2020/10/04 23:30	+	+	+	+	+	+	4.3	190	+	-1.0	190	+	
CPI	2020/10/04 23:45	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/10/05 00:00	0.1	50	+	0.1	50	+	4.6	190	+	-1.0	190	+	
CPI	2020/10/05 00:15	+	+	+	+	+	+	4.3	190	+	-1.0	190	+	
CPI	2020/10/05 00:30	+	+	+	+	+	+	4.3	190	+	-1.0	190	+	
CPI	2020/10/05 00:45	+	+	+	+	+	+	4.4	190	+	-1.0	190	+	
CPI	2020/10/05 01:00	0.0	50	+	0.0	50	+	4.5	190	+	-1.0	190	+	
CPI	2020/10/05 01:15	+	+	+	+	+	+	4.8	190	+	-1.0	190	+	
CPI	2020/10/05 01:30	+	+	+	+	+	+	4.5	190	+	-1.0	190	+	
CPI	2020/10/05 01:45	+	+	+	+	+	+	4.2	190	+	-1.0	190	+	
CPI	2020/10/05 02:00	0.1	50	+	0.1	50	+	4.5	190	+	-1.0	190	+	
CPI	2020/10/05 02:15	+	+	+	+	+	+	4.4	190	+	-1.0	190	+	
CPI	2020/10/05 02:30	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/10/05 02:45	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/10/05 03:00	0.2	50	+	0.2	50	+	4.4	190	+	-1.0	190	+	
CPI	2020/10/05 03:15	+	+	+	+	+	+	4.3	190	+	-1.0	190	+	
CPI	2020/10/05 03:30	+	+	+	+	+	+	4.9	190	+	-1.0	190	+	
CPI	2020/10/05 03:45	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/10/05 04:00	0.2	50	+	0.2	50	+	4.8	190	+	-1.0	190	+	
CPI	2020/10/05 04:15	+	+	+	+	+	+	4.5	190	+	-1.0	190	+	
CPI	2020/10/05 04:30	+	+	+	+	+	+	4.4	190	+	-1.0	190	+	
CPI	2020/10/05 04:45	+	+	+	+	+	+	4.4	190	+	-1.0	190	+	
CPI	2020/10/05 05:00	0.2	50	+	0.2	50	+	4.5	190	+	-1.0	190	+	
CPI	2020/10/05 05:15	+	+	+	+	+	+	4.7	190	+	-1.0	190	+	
CPI	2020/10/05 05:30	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/10/05 05:45	+	+	+	+	+	+	4.4	190	+	-1.0	190	+	
CPI	2020/10/05 06:00	0.1	50	+	0.1	50	+	4.4	190	+	-1.0	190	+	
CPI	2020/10/05 06:15	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/10/05 06:30	+	+	+	+	+	+	4.8	190	+	-1.0	190	+	
CPI	2020/10/05 06:45	+	+	+	+	+	+	5.1	190	+	-1.0	190	+	
CPI	2020/10/05 07:00	0.3	50	+	0.3	50	+	5.4	190	+	-1.0	190	+	
CPI	2020/10/05 07:15	+	+	+	+	+	+	4.8	190	+	-1.0	190	+	
CPI	2020/10/05 07:30	+	+	+	+	+	+	5.0	190	+	-1.0	190	+	
CPI	2020/10/05 07:45	+	+	+	+	+	+	5.7	190	+	-1.0	190	+	
CPI	2020/10/05 08:00	0.0	50	+	0.0	50	+	5.6	190	+	-1.0	190	+	
CPI	2020/10/05 08:15	+	+	+	+	+	+	6.4	190	+	-1.0	190	+	
CPI	2020/10/05 08:30	+	+	+	+	+	+	6.7	190	+	-1.0	190	+	
CPI	2020/10/05 08:45	+	+	+	+	+	+	7.1	190	+	-1.0	190	+	
CPI	2020/10/05 09:00	0.2	50	+	0.2	50	+	6.6	190	+	-1.0	190	+	
CPI	2020/10/05 09:15	+	+	+	+	+	+	7.6	190	+	-1.0	190	+	
CPI	2020/10/05 09:30	+	+	+	+	+	+	7.9	190	+	-1.0	190	+	
CPI	2020/10/05 09:45	+	+	+	+	+	+	7.9	190	+	-1.0	190	+	
CPI	2020/10/05 10:00	0.2	50	+	0.2	50	+	7.8	190	+	-1.0	190	+	
CPI	2020/10/05 10:15	+	+	+	+	+	+	7.7	190	+	0.0	190	+	
CPI	2020/10/05 10:30	+	+	+	+	+	+	7.7	190	+	0.0	190	+	
CPI	2020/10/05 10:45	+	+	+	+	+	+	7.2	190	+	0.0	190	+	
CPI	2020/10/05 11:00	0.2	50	+	0.2	50	+	7.0	190	+	0.0	190	+	
CPI	2020/10/05 11:15	+	+	+	+	+	+	7.1	190	+	0.0	190	+	
CPI	2020/10/05 11:30	+	+	+	+	+	+	6.9	190	+	0.0	190	+	
CPI	2020/10/05 11:45	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/05 12:00	0.1	50	+	0.1	50	+	6.7	190	+	0.0	190	+	
CPI	2020/10/05 12:15	+	+	+	+	+	+	6.7	190	+	0.0	190	+	
CPI	2020/10/05 12:30	+	+	+	+	+	+	6.2	190	+	0.0	190	+	
CPI	2020/10/05 12:45	+	+	+	+	+	+	6.1	190	+	1.0	190	+	
CPI	2020/10/05 13:00	1.1	50	+	1.1	50	+	6.3	190	+	1.0	190	+	
CPI	2020/10/05 13:15	+	+	+	+	+	+	6.4	190	+	1.0	190	+	
CPI	2020/10/05 13:30	+	+	+	+	+	+	6.6	190	+	1.0	190	+	
CPI	2020/10/05 13:45	+	+	+	+	+	+	7.0	190	+	1.0	190	+	
CPI	2020/10/05 14:00	0.4	50	+	0.4	50	+	7.1	190	+	1.0	190	+	
CPI	2020/10/05 14:15	+	+	+	+	+	+	6.7	190	+	1.0	190	+	
CPI	2020/10/05 14:30	+	+	+	+	+	+	6.8	190	+	1.0	190	+	
CPI	2020/10/05 14:45	+	+	+	+	+	+	7.0	190	+	1.0	190	+	
CPI	2020/10/05 15:00	0.2	50	+	0.2	50	+	6.7	190	+	1.0	190	+	
CPI	2020/10/05 15:15	+	+	+	+	+	+	6.6	190	+	1.0	190	+	
CPI	2020/10/05 15:30	+	+	+	+	+	+	7.2	190	+	0.0	190	+	
CPI	2020/10/05 15:45	+	+	+	+	+	+	7.4	190	+	0.0	190	+	
CPI	2020/10/05 16:00	0.1	50	+	0.1	50	+	7.5	190	+	0.0	190	+	
CPI	2020/10/05 16:15	+	+	+	+	+	+	7.1	190	+	0.0	190	+	
CPI	2020/10/05 16:30	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/05 16:45	+	+	+	+	+	+	6.8	190	+	0.0	190	+	
CPI	2020/10/05 17:00	0.2	50	+	0.2	50	+	7.0	190	+	0.0	190	+	
CPI	2020/10/05 17:15	+	+	+	+	+	+	7.7	190	+	0.0	190	+	
CPI	2020/10/05 17:30	+	+	+	+	+	+	7.6	190	+	0.0	190	+	
CPI	2020/10/05 17:45	+	+	+	+	+	+	7.6	190	+	0.0	190	+	
CPI	2020/10/05 18:00	0.1	50	+	0.1	50	+	7.7	190	+	0.0	190	+	
CPI	2020/10/05 18:15	+	+	+	+	+	+	7.4	190	+	0.0	190	+	
CPI	2020/10/05 18:30	+	+	+	+	+	+	7.9	190	+	0.0	190	+	
CPI	2020/10/05 18:45	+	+	+	+	+	+	8.0	190	+	0.0	190	+	
CPI	2020/10/05 19:00	0.2	50	+	0.2	50	+	8.3	190	+	0.0	190	+	
CPI	2020/10/05 19:15	+	+	+	+	+	+	8.3	190	+	0.0	190	+	
CPI	2020/10/05 19:30	+	+	+	+	+	+	7.9	190	+	0.0	190	+	
CPI	2020/10/05 19:45	+	+	+	+	+	+	7.6	190	+	0.0	190	+	
CPI	2020/10/05 20:00	0.9	50	+	0.9	50	+	7.0	190	+	0.0	190	+	
CPI	2020/10/05 20:15	+	+	+	+	+	+	7.2	190	+	1.0	190	+	
CPI	2020/10/05 20:30	+	+	+	+	+	+	7.4	190	+	1.0	190	+	
CPI	2020/10/05 20:45	+	+	+	+	+	+	7.6	190	+	1.0	190	+	
CPI	2020/10/05 21:00	1.2	50	+	1.2	50	+	7.5	190	+	1.0	190	+	
CPI	2020/10/05 21:15	+	+	+	+	+	+	7.3	190	+	1.0	190	+	
CPI	2020/10/05 21:30	+	+	+	+	+	+	7.6	190	+	1.0	190	+	
CPI	2020/10/05 21:45	+	+	+	+	+	+	7.9	190	+	1.0	190	+	
CPI	2020/10/05 22:00	1.0	50	+	1.0	50	+	7.9	190	+	1.0	190	+	
CPI	2020/10/05 22:15	+	+	+	+	+	+	7.9	190	+	1.0	190	+	
CPI	2020/10/05 22:30	+	+	+	+	+	+	8.2	190	+	1.0	190	+	
CPI	2020/10/05 22:45	+	+	+	+	+	+	7.8	190	+	1.0	190	+	
CPI	2020/10/05 23:00	0.2	50	+	0.2	50	+	8.1	190	+	1.0	190	+	
CPI	2020/10/05 23:15	+	+	+	+	+	+	7.6	190	+	1.0	190	+	
CPI	2020/10/05 23:30	+	+	+	+	+	+	7.6	190	+	1.0	190	+	
CPI	2020/10/05 23:45	+	+	+	+	+	+	8.0	190	+	1.0	190	+	
CPI	2020/10/06 00:00	0.7	50	+	0.7	50	+	7.4	190	+	1.0	190	+	
CPI	2020/10/06 00:15	+	+	+	+	+	+	7.1	190	+	1.0	190	+	
CPI	2020/10/06 00:30	+	+	+	+	+	+	7.2	190	+	1.0	190	+	
CPI	2020/10/06 00:45	+	+	+	+	+	+	7.7	190	+	1.0	190	+	
CPI	2020/10/06 01:00	1.4	50	+	1.4	50	+	7.5	190	+	1.0	190	+	
CPI	2020/10/06 01:15	+	+	+	+	+	+	7.5	190	+	1.0	190	+	
CPI	2020/10/06 01:30	+	+	+	+	+	+	7.3	190	+	1.0	190	+	
CPI	2020/10/06 01:45	+	+	+	+	+	+	7.1	190	+	1.0	190	+	
CPI	2020/10/06 02:00	0.2	50	+	0.2	50	+	7.1	190	+	1.0	190	+	
CPI	2020/10/06 02:15	+	+	+	+	+	+	7.4	190	+	1.0	190	+	
CPI	2020/10/06 02:30	+	+	+	+	+	+	7.3	190	+	0.0	190	+	
CPI	2020/10/06 02:45	+	+	+	+	+	+	7.2	190	+	0.0	190	+	
CPI	2020/10/06 03:00	0.3	50	+	0.3	50	+	7.3	190	+	0.0	190	+	
CPI	2020/10/06 03:15	+	+	+	+	+	+	7.5	190	+	0.0	190	+	
CPI	2020/10/06 03:30	+	+	+	+	+	+	7.3	190	+	0.0	190	+	
CPI	2020/10/06 03:45	+	+	+	+	+	+	7.2	190	+	0.0	190	+	
CPI	2020/10/06 04:00	0.3	50	+	0.3	50	+	7.1	190	+	0.0	190	+	
CPI	2020/10/06 04:15	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/06 04:30	+	+	+	+	+	+	6.7	190	+	0.0	190	+	
CPI	2020/10/06 04:45	+	+	+	+	+	+	6.4	190	+	0.0	190	+	
CPI	2020/10/06 05:00	0.1	50	+	0.1	50	+	6.3	190	+	0.0	190	+	
CPI	2020/10/06 05:15	+	+	+	+	+	+	6.2	190	+	0.0	190	+	
CPI	2020/10/06 05:30	+	+	+	+	+	+	6.0	190	+	0.0	190	+	
CPI	2020/10/06 05:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 06:00	1.0	50	+	1.0	50	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 06:15	+	+	+	+	+	+	5.7	190	+	0.0	190	+	
CPI	2020/10/06 06:30	+	+	+	+	+	+	5.7	190	+	0.0	190	+	
CPI	2020/10/06 06:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 07:00	0.6	50	+	0.6	50	+	5.7	190	+	0.0	190	+	
CPI	2020/10/06 07:15	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 07:30	+	+	+	+	+	+	5.7	190	+	0.0	190	+	
CPI	2020/10/06 07:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 08:00	0.4	50	+	0.4	50	+	6.1	190	+	0.0	190	+	
CPI	2020/10/06 08:15	+	+	+	+	+	+	6.0	190	+	0.0	190	+	
CPI	2020/10/06 08:30	+	+	+	+	+	+	6.1	190	+	0.0	190	+	
CPI	2020/10/06 08:45	+	+	+	+	+	+	6.0	190	+	0.0	190	+	
CPI	2020/10/06 09:00	0.2	50	+	0.2	50	+	5.9	190	+	0.0	190	+	
CPI	2020/10/06 09:15	+	+	+	+	+	+	6.0	190	+	0.0	190	+	
CPI	2020/10/06 09:30	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 09:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 10:00	0.2	50	+	0.2	50	+	5.9	190	+	0.0	190	+	
CPI	2020/10/06 10:15	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 10:30	+	+	+	+	+	+	6.5	190	+	0.0	190	+	
CPI	2020/10/06 10:45	+	+	+	+	+	+	7.6	190	+	0.0	190	+	
CPI	2020/10/06 11:00	0.3	50	+	0.3	50	+	7.4	190	+	0.0	190	+	
CPI	2020/10/06 11:15	+	+	+	+	+	+	7.0	190	+	0.0	190	+	
CPI	2020/10/06 11:30	+	+	+	+	+	+	6.4	190	+	0.0	190	+	
CPI	2020/10/06 11:45	+	+	+	+	+	+	6.2	190	+	0.0	190	+	
CPI	2020/10/06 12:00	0.1	50	+	0.1	50	+	6.2	190	+	0.0	190	+	
CPI	2020/10/06 12:15	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/06 12:30	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/06 12:45	+	+	+	+	+	+	6.3	190	+	0.0	190	+	
CPI	2020/10/06 13:00	0.1	50	+	0.1	50	+	6.5	190	+	0.0	190	+	
CPI	2020/10/06 13:15	+	+	+	+	+	+	6.2	190	+	0.0	190	+	
CPI	2020/10/06 13:30	+	+	+	+	+	+	6.3	190	+	0.0	190	+	
CPI	2020/10/06 13:45	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/06 14:00	0.3	50	+	0.3	50	+	6.4	190	+	0.0	190	+	
CPI	2020/10/06 14:15	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/06 14:30	+	+	+	+	+	+	6.5	190	+	0.0	190	+	
CPI	2020/10/06 14:45	+	+	+	+	+	+	6.5	190	+	0.0	190	+	
CPI	2020/10/06 15:00	0.1	50	+	0.1	50	+	6.4	190	+	0.0	190	+	
CPI	2020/10/06 15:15	+	+	+	+	+	+	6.6	190	+	0.0	190	+	
CPI	2020/10/06 15:30	+	+	+	+	+	+	6.5	190	+	0.0	190	+	
CPI	2020/10/06 15:45	+	+	+	+	+	+	6.5	190	+	0.0	190	+	
CPI	2020/10/06 16:00	0.1	50	+	0.1	50	+	6.4	190	+	0.0	190	+	
CPI	2020/10/06 16:15	+	+	+	+	+	+	6.4	190	+	0.0	190	+	
CPI	2020/10/06 16:30	+	+	+	+	+	+	5.7	190	+	0.0	190	+	
CPI	2020/10/06 16:45	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 17:00	0.2	50	+	0.2	50	+	5.5	190	+	0.0	190	+	
CPI	2020/10/06 17:15	+	+	+	+	+	+	5.4	190	+	0.0	190	+	
CPI	2020/10/06 17:30	+	+	+	+	+	+	5.3	190	+	0.0	190	+	
CPI	2020/10/06 17:45	+	+	+	+	+	+	5.2	190	+	0.0	190	+	
CPI	2020/10/06 18:00	0.5	50	+	0.5	50	+	5.3	190	+	0.0	190	+	
CPI	2020/10/06 18:15	+	+	+	+	+	+	5.2	190	+	0.0	190	+	
CPI	2020/10/06 18:30	+	+	+	+	+	+	5.6	190	+	0.0	190	+	
CPI	2020/10/06 18:45	+	+	+	+	+	+	5.7	190	+	0.0	190	+	
CPI	2020/10/06 19:00	0.4	50	+	0.4	50	+	5.8	190	+	0.0	190	+	
CPI	2020/10/06 19:15	+	+	+	+	+	+	5.2	190	+	0.0	190	+	
CPI	2020/10/06 19:30	+	+	+	+	+	+	5.1	190	+	0.0	190	+	
CPI	2020/10/06 19:45	+	+	+	+	+	+	5.7	190	+	0.0	190	+	
CPI	2020/10/06 20:00	0.1	50	+	0.1	50	+	5.6	190	+	0.0	190	+	
CPI	2020/10/06 20:15	+	+	+	+	+	+	5.6	190	+	0.0	190	+	
